Time (UTC),DA_Load_MW,Actual_Load_MW,Solar_MW,Wind_MW,DA_Price_EUR_MWh,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (m/s),surface_pressure (hPa),precipitation (mm),shortwave_radiation (W/m²)
1/17/2020 13:00,8979,9372,80,508,42.93,1.3,74,0.64,866.2,0,314
1/17/2020 14:00,8998,9368,40,507,43.8675,1.1,72,0.82,865.8,0,245
1/17/2020 15:00,9171,9465,11,517,44.22,1.6,65,1,865.7,0,130
1/17/2020 16:00,9425,9838,0,518,46,0.9,70,1.02,865.6,0,20
1/17/2020 17:00,9348,9620,0,486,45.5875,-4.3,82,1.14,863.2,0,0
1/17/2020 18:00,8855,9158,0,464,44.875,-5.1,83,0.86,862.9,0,0
1/17/2020 19:00,8272,8510,0,478,41.2025,-6,84,1.06,862.8,0,0
1/17/2020 20:00,7681,7968,0,424,40.855,-5.6,83,1.39,863,0,0
1/17/2020 21:00,7446,7794,0,338,39.4,-5.1,81,1.12,863.3,0,0
1/17/2020 22:00,7004,7314,0,243,36.295,-2.7,74,0.94,865,0,0
1/17/2020 23:00,6346,6938,0,184,32.265,-5.9,81,1.17,863.4,0,0
1/18/2020 0:00,6023,6606,0,110,30.7475,-3.7,82,0.81,865.8,0,0
1/18/2020 1:00,5921,6436,0,46,29.62,-3.7,83,0.58,866.6,0,0
1/18/2020 2:00,5761,6286,0,23,28.9525,-3.6,85,1.03,866.8,0,0
1/18/2020 3:00,5789,6330,0,11,29,-3.2,85,0.86,867,0,0
1/18/2020 4:00,6038,6562,0,5,29.9975,-3.1,86,0.92,867.3,0,0
1/18/2020 5:00,6337,6994,0,4,31.9975,-2.9,86,0.81,867,0.1,0
1/18/2020 6:00,6984,7587,0,4,36.0025,-3,87,0.36,867.4,0.2,0
1/18/2020 7:00,7450,8182,3,4,39.01,-3.2,90,0.22,868,0.3,0
1/18/2020 8:00,7773,8664,8,4,40.9825,-3.1,90,0.3,868.5,0.4,15
1/18/2020 9:00,7923,8968,16,4,41.04,-2.6,91,0.14,868.9,0.5,40
1/18/2020 10:00,7966,9108,24,19,40.9625,-2.2,91,0.4,869,0.6,49
1/18/2020 11:00,7788,8912,33,26,40.7025,-1.9,91,0.73,868.8,0.7,60
1/18/2020 12:00,7611,8642,36,32,39.495,-1.8,78,1.39,869.2,0.5,69
1/18/2020 13:00,7495,8426,27,39,39.1025,-1.6,77,1.21,868.7,0,147
1/18/2020 14:00,7521,8352,14,41,39.6,-1.7,78,1.43,868.5,0.1,115
1/18/2020 15:00,7745,8423,4,24,40.9225,-2.4,86,1.12,868.3,0.2,46
1/18/2020 16:00,8061,8685,0,21,42.4975,-3,94,1.17,868.5,0.3,5
1/18/2020 17:00,7963,8523,0,21,43.0025,-3.2,96,1.21,868.7,0.3,0
1/18/2020 18:00,7539,8139,0,18,42.8,-3.6,96,1.21,868.8,0.2,0
1/18/2020 19:00,7136,7735,0,40,40.95,-3.8,96,1.14,869,0.4,0
1/18/2020 20:00,6704,7298,0,59,36.7025,-4.4,96,0.82,868.8,0.3,0
1/18/2020 21:00,6687,7244,0,108,36.505,-4.5,95,0.71,868.9,0.2,0
1/18/2020 22:00,6272,6805,0,163,33.8,-5,95,0.89,868.7,0.1,0
1/18/2020 23:00,6101,6493,0,272,33.1825,-5,96,0.71,868.8,0.1,0
1/19/2020 0:00,5884,6218,0,323,31.9925,-4.7,94,0.2,869.1,0.2,0
1/19/2020 1:00,5786,6055,0,445,30.71,-4.7,94,0.45,869.2,0.2,0
1/19/2020 2:00,5643,5896,0,459,28.09,-4.7,93,0.54,869.5,0.2,0
1/19/2020 3:00,5644,5892,0,554,27.5725,-4.8,91,0.5,869.6,0.1,0
1/19/2020 4:00,5814,6090,0,569,28.46,-5.3,91,0.41,869.5,0.1,0
1/19/2020 5:00,6003,6308,0,590,29.0625,-6,92,0.61,869.6,0.1,0
1/19/2020 6:00,6416,6770,0,690,30.2875,-6.4,91,0.92,870,0,0
1/19/2020 7:00,6793,7253,6,735,35.1,-6.9,90,1.08,870.1,0.1,0
1/19/2020 8:00,7126,7675,18,874,36.8975,-7.8,90,0.98,870.5,0.1,36
1/19/2020 9:00,7345,7963,30,909,38.71,-5.9,85,0.9,872.1,0.1,63
1/19/2020 10:00,7434,8180,40,1038,37.8,-4.8,82,1.44,873.1,0,159
1/19/2020 11:00,7256,8012,45,1188,35.9,-4.6,83,1.41,873.2,0,170
1/19/2020 12:00,7060,7794,43,1409,34.7025,-4.1,81,2.12,873.8,0.1,174
1/19/2020 13:00,6934,7534,34,1538,34.1,-4.3,79,2,874.1,0.1,278
1/19/2020 14:00,6962,7461,18,1622,35,-5,80,1.5,874.5,0.1,215
1/19/2020 15:00,7242,7661,5,1727,38.585,-6.3,88,0.89,874.7,0,108
1/19/2020 16:00,7618,8146,0,1729,41.9025,-7,90,1.08,875.3,0,17
1/19/2020 17:00,7707,8236,0,1659,43.0125,-7.3,91,0.94,875.8,0,0
1/19/2020 18:00,7443,8030,0,1667,43.9325,-8.7,92,1.35,875.8,0,0
1/19/2020 19:00,7126,7709,0,1694,40.9825,-7.6,90,0.92,876.9,0,0
1/19/2020 20:00,6748,7425,0,1621,40.905,-8.1,90,0.99,877,0.1,0
1/19/2020 21:00,6795,7479,0,1585,40.905,-7.4,90,0.85,877.9,0.2,0
1/19/2020 22:00,6434,7132,0,1560,36.6025,-7.2,89,0.64,878.6,0.2,0
1/19/2020 23:00,6606,6854,0,1436,35,-7,88,0.71,879.1,0.2,0
1/20/2020 0:00,6389,6698,0,1355,31.61,-6.1,89,0.45,880.2,0.2,0
1/20/2020 1:00,6300,6601,0,1254,31.9975,-6.3,91,0.67,880.7,0,0
1/20/2020 2:00,6218,6507,0,1215,31.0025,-6.7,93,0.32,880.9,0.1,0
1/20/2020 3:00,6395,6664,0,1172,33.7725,-6.8,93,0.5,880.9,0.2,0
1/20/2020 4:00,7034,7429,0,1047,35.94,-6.6,92,0.71,881.1,0.2,0
1/20/2020 5:00,8138,8636,0,890,43.9975,-6.5,91,0.67,881.3,0.1,0
1/20/2020 6:00,9122,9643,0,811,54.305,-6.7,92,0.57,881.5,0.1,0
1/20/2020 7:00,9433,10038,7,831,60.5875,-6.8,92,0.72,881.8,0.1,0
1/20/2020 8:00,9457,10094,24,713,59.815,-6.1,89,0.5,882.8,0.1,22
1/20/2020 9:00,9450,10101,50,525,54.9875,-5.5,86,0.5,883.6,0.1,50
1/20/2020 10:00,9387,10038,70,505,52.88,-4.7,82,0.76,883.8,0,110
1/20/2020 11:00,9201,9832,81,427,50.7675,-3.9,78,0.78,883.6,0,145
1/20/2020 12:00,9132,9736,76,401,46.995,-3.8,71,0.98,883.9,0,137
1/20/2020 13:00,9075,9617,56,403,48.9725,-3.3,68,1.17,883.5,0,202
1/20/2020 14:00,9098,9613,30,323,52.495,-3.3,65,1.03,882.9,0,177
1/20/2020 15:00,9258,9741,10,346,51.73,-5.4,71,1.49,881.6,0,139
1/20/2020 16:00,9518,10092,0,285,54.8075,-8.4,77,2,880.3,0,24
1/20/2020 17:00,9436,10000,0,181,55.5375,-9.1,80,1.62,879.9,0,0
1/20/2020 18:00,8950,9576,0,164,53.4,-9,81,1.52,880.5,0,0
1/20/2020 19:00,8358,9100,0,178,44.9275,-8.8,80,1.98,880.9,0,0
1/20/2020 20:00,7749,8455,0,142,41.9675,-9.6,82,1.58,880.3,0,0
1/20/2020 21:00,7502,8207,0,101,41.97,-9.8,83,1.72,879.9,0,0
1/20/2020 22:00,7075,7704,0,82,40.235,-10.1,83,1.92,879.5,0,0
1/20/2020 23:00,6606,7448,0,35,38.0425,-10.3,82,2.13,879.2,0,0
1/21/2020 0:00,6389,7168,0,13,36.1,-12.6,87,2.42,878.5,0,0
1/21/2020 1:00,6300,7069,0,12,35.9075,-10.6,84,2.41,879,0,0
1/21/2020 2:00,6218,6953,0,16,34.1225,-10.7,81,2.41,878.2,0,0
1/21/2020 3:00,6395,7074,0,22,35.4,-10.8,79,2.41,877.4,0,0
1/21/2020 4:00,7034,7709,0,25,39.8675,-11,79,2.33,876.8,0,0
1/21/2020 5:00,8138,8914,0,52,42.9725,-11.2,79,2.13,876.1,0,0
1/21/2020 6:00,9122,9784,1,89,50.085,-11.8,83,1.91,875.5,0,0
1/21/2020 7:00,9433,10100,14,109,57.3125,-12.5,87,1.77,874.7,0,1
1/21/2020 8:00,9457,10104,40,140,52.7025,-10.2,79,1.35,876,0,77
1/21/2020 9:00,9450,10064,76,114,47.8975,-6,66,1.39,877.9,0,214
1/21/2020 10:00,9387,9977,111,72,46.995,1.4,38,0.71,881.3,0,328
1/21/2020 11:00,9201,9748,128,48,46.1,4,33,0.71,881.8,0,397
1/21/2020 12:00,9132,9669,122,34,45.815,2.9,41,0.57,882.4,0,413
1/21/2020 13:00,9075,9556,92,20,45.91,4.2,33,0.72,881.5,0,376
1/21/2020 14:00,9098,9598,46,17,47.1,2.8,44,1.3,880,0,286
1/21/2020 15:00,9258,9758,13,19,49.455,-1.8,60,1.56,877.1,0,159
1/21/2020 16:00,9518,10046,1,14,54.93,-3.4,74,2.05,875.5,0,30
1/21/2020 17:00,9436,9888,0,16,57.3,-6.3,89,2.26,873.5,0,0
1/21/2020 18:00,8950,9458,0,12,53.0025,-7.8,90,2.05,872.7,0,0
1/21/2020 19:00,8358,8883,0,5,46.4975,-9.3,92,1.91,871.9,0,0
1/21/2020 20:00,7749,8296,0,4,43.3625,-10.6,92,1.77,870.8,0,0
1/21/2020 21:00,7502,8033,0,4,42.375,-11.5,91,1.63,870.1,0,0
1/21/2020 22:00,7075,7540,0,4,39.78,-12.2,91,1.56,869.8,0,0
1/21/2020 23:00,6620,7236,0,4,37.8,-12.6,91,1.41,869.6,0,0
1/22/2020 0:00,6399,6924,0,4,36.7375,-11,89,1.41,872,0,0
1/22/2020 1:00,6310,6838,0,4,36.19,-11.7,89,1.06,871.3,0,0
1/22/2020 2:00,6223,6708,0,6,35.8,-12,90,0.99,870.8,0,0
1/22/2020 3:00,6400,6888,0,12,36.17,-11.6,90,0.85,870.6,0,0
1/22/2020 4:00,7032,7572,0,20,39.395,-11.2,87,0.71,870.3,0,0
1/22/2020 5:00,8131,8762,0,33,44.5,-9,74,0.71,871.2,0,0
1/22/2020 6:00,9111,9736,0,43,50.5425,-9,63,1.06,870.7,0,0
1/22/2020 7:00,9433,10133,10,99,56.9975,-5.5,46,1.06,872.3,0,1
1/22/2020 8:00,9460,10219,43,154,53.2825,-3.8,40,0.85,873.5,0,77
1/22/2020 9:00,9455,10210,92,326,50.9175,-2,35,1.12,874.2,0,214
1/22/2020 10:00,9385,10012,139,340,48.6,1.3,26,0.58,875.6,0,327
1/22/2020 11:00,9195,9730,168,355,46.255,3.8,22,0.2,876.1,0,396
1/22/2020 12:00,9125,9594,164,430,45.905,3.8,36,0.7,876,0,412
1/22/2020 13:00,9069,9466,125,329,45.9625,3.2,41,0.89,875,0,371
1/22/2020 14:00,9096,9521,68,373,47.1025,4.5,31,0.58,875.1,0,284
1/22/2020 15:00,9261,9671,19,516,49.9025,4.1,34,0.72,874.3,0,158
1/22/2020 16:00,9525,10082,2,914,57.7,2.7,41,0.45,873.4,0,31
1/22/2020 17:00,9446,9913,0,1494,61.585,0.9,47,0.5,872.8,0,0
1/22/2020 18:00,8970,9501,0,1786,56.8325,-2.2,53,0.72,871.9,0,0
1/22/2020 19:00,8374,8888,0,1906,48.7025,-6.4,63,1.42,870.6,0,0
1/22/2020 20:00,7760,8254,0,1856,44.98,-6.6,59,2.1,870.9,0,0
1/22/2020 21:00,7523,7992,0,1714,44.6125,-5.5,55,1.64,871.5,0,0
1/22/2020 22:00,7070,7478,0,1428,41.6975,-4.2,50,1.36,872.9,0,0
1/22/2020 23:00,6669,7080,0,1296,40.205,-8.8,61,1.58,870.6,0,0
1/23/2020 0:00,6443,6847,0,1093,38.72,-8.6,68,1.58,872.2,0,0
1/23/2020 1:00,6353,6764,0,811,37.0975,-10.5,72,1.56,871,0,0
1/23/2020 2:00,6265,6643,0,688,36.51,-10.6,72,1.39,870.6,0,0
1/23/2020 3:00,6437,6789,0,494,37.0975,-11,72,1.48,870.3,0,0
1/23/2020 4:00,7073,7487,0,376,39.5725,-10.5,70,1.2,869.9,0,0
1/23/2020 5:00,8173,8701,0,323,44.065,-10.4,68,0.92,869.5,0,0
1/23/2020 6:00,9152,9674,1,198,52.5525,-10.7,69,0.92,868.9,0,0
1/23/2020 7:00,9477,9981,12,54,63.995,-10.4,68,0.78,868.8,0,1
1/23/2020 8:00,9511,10012,43,10,61.6925,-8,67,0.58,870.1,0,77
1/23/2020 9:00,9517,9956,85,4,58.02,-1.7,47,1,873.1,0,210
1/23/2020 10:00,9452,9792,124,10,55.85,1.8,39,0.78,874.4,0,321
1/23/2020 11:00,9256,9465,145,15,50.96,4.4,35,0.67,874.1,0,390
1/23/2020 12:00,9186,9302,142,32,48.4425,4.5,41,1.1,873.6,0,407
1/23/2020 13:00,9130,9198,110,85,49.0675,2.3,56,1.65,870.9,0,373
1/23/2020 14:00,9149,9258,60,153,52.41,1.7,56,1.8,869.9,0,288
1/23/2020 15:00,9302,9463,16,367,54.23,0.5,53,1.66,868.9,0,164
1/23/2020 16:00,9578,9951,2,752,60.9325,-2.1,69,2.69,867,0,34
1/23/2020 17:00,9503,9824,0,968,64.855,-4.5,82,2.9,865.8,0,0
1/23/2020 18:00,9023,9432,0,1433,59.92,-5.7,83,2.69,865.4,0,0
1/23/2020 19:00,8424,8846,0,1715,49.325,-6.7,85,2.48,864.5,0,0
1/23/2020 20:00,7806,8275,0,2011,43.2825,-7.7,89,2.33,863.9,0,0
1/23/2020 21:00,7577,8025,0,2262,42.6375,-8.4,90,2.33,863.6,0,0
1/23/2020 22:00,7093,7564,0,2241,40.5975,-8.7,90,2.26,863.2,0,0
1/23/2020 23:00,6727,7258,0,2245,40.7875,-8.9,90,2.05,863.3,0,0
1/24/2020 0:00,6503,6980,0,2154,37.5875,-9.4,91,1.56,864.8,0,0
1/24/2020 1:00,6400,6816,0,1967,37.1025,-9.7,91,0.99,864.8,0,0
1/24/2020 2:00,6307,6670,0,1700,36.8975,-10.3,91,0.85,864.4,0,0
1/24/2020 3:00,6475,6812,0,1310,37.0975,-10,88,0.78,864.3,0,0
1/24/2020 4:00,7110,7518,0,971,41.2,-8.2,77,0.71,865,0,0
1/24/2020 5:00,8199,8641,0,653,45.2,-9,72,1.06,864.3,0,0
1/24/2020 6:00,9170,9640,1,501,53.535,-7.3,62,1.14,865.2,0,0
1/24/2020 7:00,9498,10010,10,472,64.995,-5.4,55,1.08,866.2,0,2
1/24/2020 8:00,9536,10102,38,414,61.3425,-4.5,52,0.89,866.9,0,81
1/24/2020 9:00,9537,10106,84,315,57.3725,-1.6,44,0.54,868.4,0,218
1/24/2020 10:00,9468,9972,133,244,53.6975,-0.1,58,0.7,869.1,0,331
1/24/2020 11:00,9275,9652,164,235,50.96,1.6,60,0.73,869.1,0,400
1/24/2020 12:00,9197,9424,162,201,49.3975,2.7,44,0.5,869.4,0,416
1/24/2020 13:00,9132,9246,126,134,48.99,2.3,57,0.71,868.2,0,377
1/24/2020 14:00,9143,9229,68,100,51.3125,1.3,59,1,867.2,0,290
1/24/2020 15:00,9274,9396,20,74,52.99,2.6,48,0.91,867.8,0,165
1/24/2020 16:00,9551,9804,2,89,61.4,-3.7,72,1.06,864.4,0,35
1/24/2020 17:00,9484,9648,0,52,63.75,-4.2,72,1.06,864.2,0,0
1/24/2020 18:00,9006,9170,0,19,59.72,-5.2,71,1.2,863.7,0,0
1/24/2020 19:00,8410,8623,0,10,48.6,-5.4,68,1,863.7,0,0
1/24/2020 20:00,7803,7945,0,4,43.9375,-4,62,0.78,864.7,0,0
1/24/2020 21:00,7601,7782,0,4,42.965,-4.5,61,0.98,864.6,0,0
1/24/2020 22:00,7128,7332,0,4,40.95,-5.2,61,0.89,864.1,0,0
1/24/2020 23:00,6474,6888,0,5,40.06,-5.2,59,0.86,864.2,0,0
1/25/2020 0:00,6146,6577,0,5,38.0175,-5.5,61,0.94,864.8,0,0
1/25/2020 1:00,6044,6441,0,4,37.325,-7.7,67,0.94,862.9,0,0
1/25/2020 2:00,5907,6279,0,4,35.5225,-7.2,68,0.71,863.1,0,0
1/25/2020 3:00,5932,6318,0,6,35.56,-7.4,71,0.78,862.6,0,0
1/25/2020 4:00,6139,6579,0,4,37.82,-7.5,70,0.64,862.1,0,0
1/25/2020 5:00,6487,6980,0,4,38.24,-5.5,63,0.28,863.2,0,0
1/25/2020 6:00,7158,7544,2,4,41.4975,-7.1,68,0.64,862.9,0,0
1/25/2020 7:00,7621,8072,14,4,43.39,-4.6,61,0.28,864.7,0,1
1/25/2020 8:00,7929,8572,42,4,45.9,-4.2,59,0.54,865.5,0,54
1/25/2020 9:00,8081,8726,82,4,45.2975,-2.8,56,0.54,866.3,0,122
1/25/2020 10:00,8099,8728,114,4,45.7975,-0.9,48,0.14,867.5,0,195
1/25/2020 11:00,7909,8489,125,4,43.7575,0,47,0.54,867.4,0.1,197
1/25/2020 12:00,7722,8279,115,4,41.99,2,54,0.72,867.4,0,216
1/25/2020 13:00,7626,8037,84,4,41.6975,1.6,58,0.32,866.7,0,208
1/25/2020 14:00,7648,8032,45,4,43.54,0.8,66,0.78,865.9,0,125
1/25/2020 15:00,7809,8134,14,4,44.8025,0.1,71,1.1,865.1,0,81
1/25/2020 16:00,8125,8563,2,4,48.6025,-0.5,71,0.64,864.6,0,23
1/25/2020 17:00,8061,8404,0,4,51.025,-2.3,80,0.72,863.9,0,0
1/25/2020 18:00,7635,7996,0,4,47.7,-2.7,80,0.57,863.8,0,0
1/25/2020 19:00,7226,7520,0,4,42.725,-2.7,81,0.45,864.2,0,0
1/25/2020 20:00,6801,7083,0,4,40.1975,-3.6,82,0.5,863.6,0,0
1/25/2020 21:00,6780,7050,0,4,40.0025,-3.2,83,0.36,863.8,0,0
1/25/2020 22:00,6363,6699,0,4,37.33,-2.9,83,0.45,863.8,0,0
1/25/2020 23:00,6087,6388,0,4,36.95,-3.7,84,0.45,863.2,0,0
1/26/2020 0:00,5813,6112,0,4,34.41,-3.4,91,0.45,863.7,0.1,0
1/26/2020 1:00,5726,5978,0,4,34.1275,-3.9,92,0.64,863.3,0,0
1/26/2020 2:00,5569,5813,0,4,30.065,-4.8,92,0.57,862.7,0,0
1/26/2020 3:00,5604,5807,0,4,32.09,-6,91,0.57,861.9,0,0
1/26/2020 4:00,5716,6011,0,4,34.1275,-7,89,0.71,861.4,0,0
1/26/2020 5:00,5908,6225,0,4,33.4975,-7.6,88,0.64,861.1,0,0
1/26/2020 6:00,6384,6732,0,4,36.0775,-7.8,87,0.71,861.3,0,0
1/26/2020 7:00,6804,7176,7,4,39.135,-7.5,86,0.57,861.5,0,2
1/26/2020 8:00,7182,7622,24,4,41.4925,-6.3,86,0.57,862.3,0,67
1/26/2020 9:00,7421,7900,48,4,40.6925,-1.7,66,0.4,864.6,0,199
1/26/2020 10:00,7507,8052,72,4,42.09,-0.9,76,0.67,864.7,0,320
1/26/2020 11:00,7326,7899,90,4,41.5225,0.8,69,0.58,864.4,0,377
1/26/2020 12:00,7107,7588,93,4,37.1325,0.9,67,0.4,864.8,0,368
1/26/2020 13:00,6958,7386,75,4,36.275,1,67,0.41,864.4,0.1,129
1/26/2020 14:00,6965,7352,43,4,41.51,1.4,68,0.5,864.1,0,139
1/26/2020 15:00,7229,7464,14,4,41.955,0,82,0.76,863.2,0,84
1/26/2020 16:00,7661,7888,2,4,42.98,-1.8,84,0.95,862.1,0,22
1/26/2020 17:00,7788,8014,0,4,44.93,-3.4,85,0.71,861.4,0,0
1/26/2020 18:00,7522,7799,0,4,43.9675,-3.8,84,0.99,861.2,0,0
1/26/2020 19:00,7174,7420,0,4,39.695,-5.5,84,1.35,860.5,0,0
1/26/2020 20:00,6790,7025,0,4,36.9525,-5.7,82,1.28,860.4,0,0
1/26/2020 21:00,6847,7108,0,4,36.38,-6,81,1.14,860.6,0,0
1/26/2020 22:00,6480,6769,0,4,33.995,-6.5,82,1.14,860.5,0,0
1/26/2020 23:00,6792,6548,0,4,33.895,-6.6,84,1.08,860.5,0,0
1/27/2020 0:00,6554,6307,0,4,33.495,-3.9,85,0.78,862.3,0,0
1/27/2020 1:00,6462,6204,0,4,32.4925,-6,88,1.14,861,0,0
1/27/2020 2:00,6372,6127,0,4,31.4975,-6,88,0.57,860.8,0,0
1/27/2020 3:00,6540,6352,0,4,32.355,-6.6,89,0.78,860.5,0,0
1/27/2020 4:00,7169,7100,0,4,36.0775,-6.1,90,0.92,860.9,0,0
1/27/2020 5:00,8261,8399,0,4,42.5,-5.6,90,0.81,860.7,0,0
1/27/2020 6:00,9238,9449,1,4,45.9775,-7.4,91,0.86,859.8,0,0
1/27/2020 7:00,9563,9831,14,4,51.9925,-8.4,92,1.25,859.7,0,3
1/27/2020 8:00,9597,9941,42,4,52.5275,-6,90,1.08,861.1,0,82
1/27/2020 9:00,9596,9950,78,7,50.7475,-1,69,0,863.2,0,217
1/27/2020 10:00,9523,9812,118,15,49.1375,0,75,0.67,863.1,0,332
1/27/2020 11:00,9343,9531,151,23,47.17,0.9,74,0.82,862,0,405
1/27/2020 12:00,9287,9377,159,9,44.9975,2.8,59,0.7,862.3,0,423
1/27/2020 13:00,9229,9316,129,4,45.48,2.2,66,0.85,860.5,0,389
1/27/2020 14:00,9250,9308,72,4,46.9625,4.1,49,0.36,860.5,0,302
1/27/2020 15:00,9367,9433,22,7,47,2.3,55,1.35,859.3,0,178
1/27/2020 16:00,9627,9780,2,28,52.9975,-1,67,1.77,857.3,0,43
1/27/2020 17:00,9557,9695,0,49,57.5775,-2.6,84,2.77,856.4,0,0
1/27/2020 18:00,9095,9274,0,82,51.4675,-3.1,88,2.69,855.9,0,0
1/27/2020 19:00,8504,8636,0,119,44.9425,-3.3,87,2.41,855.4,0,0
1/27/2020 20:00,7899,8036,0,134,41.9625,-3.3,84,2.13,855,0,0
1/27/2020 21:00,7682,7784,0,152,41.505,-3.2,84,2.13,854.3,0,0
1/27/2020 22:00,7198,7286,0,164,38.7325,-3.6,85,1.91,853.5,0,0
1/27/2020 23:00,6792,6864,0,179,31.2375,-3.7,87,1.78,852.9,0,0
1/28/2020 0:00,6554,6566,0,175,31.0375,-4.2,87,1.42,852.5,0,0
1/28/2020 1:00,6462,6428,0,170,29.8975,-3,86,1.25,853,0,0
1/28/2020 2:00,6372,6327,0,142,27.805,-3.8,88,1.03,852.4,0,0
1/28/2020 3:00,6540,6561,0,77,28.505,-4,87,1.41,850.7,0,0
1/28/2020 4:00,7169,7309,0,37,35.03,-4.8,87,1.39,849.6,0,0
1/28/2020 5:00,8261,8513,0,21,42.935,-4.6,87,1.49,849.3,0.1,0
1/28/2020 6:00,9238,9482,1,21,44.9625,-5.3,89,1.36,848.8,0,0
1/28/2020 7:00,9563,9842,16,21,46.7,-4.8,89,1.72,848.7,0,2
1/28/2020 8:00,9597,9914,49,19,46.9725,-4.1,86,1.3,848.6,0,82
1/28/2020 9:00,9596,10010,98,35,46.9425,-1,79,1.14,849.5,0,222
1/28/2020 10:00,9523,10090,132,82,46.9725,2.7,58,0.14,850.5,0,291
1/28/2020 11:00,9343,9890,130,135,46.0925,2.6,63,0.82,849.3,0,253
1/28/2020 12:00,9287,9845,94,221,45.4325,4.5,52,0.98,849,0,236
1/28/2020 13:00,9229,9742,52,242,45.0025,3,60,1.06,848.4,0,209
1/28/2020 14:00,9250,9693,24,414,45.2825,-0.1,81,3.51,849.6,0.7,108
1/28/2020 15:00,9367,9730,8,601,45.98,-1.7,89,1.02,850.5,2,13
1/28/2020 16:00,9627,9886,1,526,46.9,-1.9,89,1.13,850.2,1.2,6
1/28/2020 17:00,9557,9718,0,648,47.5,-2,87,0.58,849.9,0.7,0
1/28/2020 18:00,9095,9268,0,945,44.9125,-2.2,86,0.45,850.4,0.7,0
1/28/2020 19:00,8504,8715,0,1344,43.9475,-2.5,88,0.92,850.9,0.7,0
1/28/2020 20:00,7899,8064,0,1705,40.83,-3.3,83,1.3,851.1,0.9,0
1/28/2020 21:00,7682,7832,0,1465,37.28,-3.7,83,1.79,851.6,0.2,0
1/28/2020 22:00,7198,7330,0,1228,33.425,-4.3,84,1.61,851.6,0.1,0
1/28/2020 23:00,6824,6998,0,1815,29.995,-5,82,1.56,851.2,0,0
1/29/2020 0:00,6589,6763,0,1703,30.025,-4.4,82,1.79,852.3,0,0
1/29/2020 1:00,6479,6664,0,2018,27.06,-5.4,79,1.53,851.1,0,0
1/29/2020 2:00,6396,6578,0,1766,25.995,-5.5,79,1.58,850.1,0.1,0
1/29/2020 3:00,6552,6694,0,1098,27.1975,-6.2,81,1.28,849.9,0.1,0
1/29/2020 4:00,7202,7341,0,835,33.2275,-6.3,80,1.06,850.2,0.2,0
1/29/2020 5:00,8277,8561,0,772,41.1975,-6.9,82,1.53,850.5,0.4,0
1/29/2020 6:00,9249,9522,0,1115,43.5275,-6.5,83,1.04,852,1,0
1/29/2020 7:00,9575,9854,10,885,45.4975,-7.3,84,1.73,852.3,0.6,1
1/29/2020 8:00,9610,9991,40,516,44.6,-5.4,80,1.04,853.8,0.3,23
1/29/2020 9:00,9609,10077,86,539,43.5025,-3.9,76,1.7,855.3,0.4,158
1/29/2020 10:00,9539,10005,134,1142,42.9,-2.8,72,2.11,855.8,0.8,244
1/29/2020 11:00,9360,9701,162,1222,42.4225,-2.1,66,2.89,855.5,0.9,297
1/29/2020 12:00,9303,9654,150,2220,41.6,-1.4,57,3.47,856.4,0.1,333
1/29/2020 13:00,9241,9566,112,2435,42.1975,-1.8,53,2.77,855.9,0,298
1/29/2020 14:00,9263,9544,63,2448,44.6925,-1.7,54,2.33,856.1,0,230
1/29/2020 15:00,9369,9589,21,2235,44.9675,-2.4,61,1.9,856.4,0.1,110
